,user_id,user_screen_name,user_name,sentences,personality_type
24,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['scrimmage complete seattle beating la 7669 14 storm player scored arella guirantes leading way w'],ENFP
25,1484734508154818563,WhatAPayne_,WhatAPayne,['add mbti 4 character type im enfp bcs im crazy kissing face closed eye'],ENFP
26,1652230064111751169,tifaistudying,tifa²⁶ ; study acc,['hellooo peep im new im looking new friend chaa sheher 06l 11 gr'],ENFP
27,1507325487848517637,veliicute,ina ♡‘s liyah • IRIS DAY !!!,['add mbti 4 character mbti enfp'],ENFP
28,3384040625,xingkais,cook u up 🍳,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
29,187477036,hdr0928,Aria 🎭,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
30,1385978240464941056,can_of_wormsss,lee 🪱 tmr is killing me,['add mbti put four character mbti enfp babey'],ENFP
31,1511657794306379776,INJOXVEiR,icku 🫧 REASON,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
32,1161358704513470465,angstyxing,paro || professional simp,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
33,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['secured 7669 dub spark final tune season next stop backhand index pointing right opening day defendin'],ENFP
34,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['hamby said called spark gm karen bryant four day camp said wanted start season shes ab'],ENFP
35,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['dearica hamby played 20 minute spark 7669 preseason loss storm hamby 3 point 6 rebound sa'],ENFP
36,1563016860404133888,DaniaAbreuHern2,DaniaAbreu ⛅️,['restarting looking interactive moot ifb need reply blair sher enfp filo 05 new'],ENFP
37,22447848,galaxy_k8,kate 🌿🪻✨,['add mbti put 4 character mbti enfp victory hand light skin tone track'],ENFP
38,1495283537397882884,wine_enema,roy @ 一生一世追隨您,['add mbti put 4 character type im enfp pretty obvious imo lol'],ENFP
39,1621790436011515906,tlouperfectshot,han/hannah,['add mbti put four character mbti enfp hard picking four'],ENFP
40,6386852,juiceee,𝗝𝘂𝘀𝘁𝗶𝗻𝗲 𝚜𝚊𝚠 𝚙𝙷-𝟷 ✨,['every year take mbti test enfp time like today sparkle'],ENFP
41,1638937005370540035,rnkiscon,lim,['day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new'],ENFP
42,1619613872738168835,letswinwinxx,xiaojun's bb/thank you zihao💗,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
43,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['teaira mccowan confidently making 3'],ENFP
44,1295185629177733121,fajariandra,Fajariandra Xifos,['alo renna name fajariandra pronounced fajar rian dra quite hard call fa'],ENFP
45,1447194060851191808,qiyanator,aslan,['infj enfp moment silence massive l know isnt true face tear joy'],ENFP
46,1636023197496750082,cup11dxx,☾ | 새별,['day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new'],ENFP
47,1444392539113541635,l0velyrh3a,rhea,['day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp'],ENFP
48,1447194060851191808,qiyanator,aslan,['turn 20 im gonna furthering education enjoying life instead thinking im infj'],ENFP
49,23111742,BlackBroseidon,Shad,['add mbti add 4 character mbti enfp'],ENFP
50,783141112428924928,l4ncehc,lance,['day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp'],ENFP
51,1514901062519386114,s6uyz,જ,['knew he enfp'],ENFP
52,742701248311332864,topfanfor32,CB,['coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright going'],ENFP
53,1118366142215618560,_princebambi,bambi,['add mbti add 4 character mbti enfp'],ENFP
54,1487991266763812866,earf2jj,jun!! :3,['hi new amp 18 filo enfp tbl 10 dan heng enthusiast currently skip amp loafer loving'],ENFP
55,742701248311332864,topfanfor32,CB,['asked leigha brown pregame today feed naz hillmon mystic wednesday'],ENFP
56,1648017584103772160,Hessoo_o,Hessonite,['looking moot truble hehim 18 year old enfp hsr tl 30 eu'],ENFP
57,1531577701,leeshification,Alicia Tsai,['thats lmu gym'],ENFP
58,1640743320489177091,hyjluvre,yzel,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
59,604184644,cherryvl_ossom,ɾox 🍒,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
60,1639091200568221700,lyncheeer,lynchzer 🏳️‍⚧️,['add ur mbti put 4 character mbti enfp'],ENFP
61,1595652115182993410,se_olaa,설.,['girl night today real friend waving hand let get know mbti real friend day person raising handfemale sign soobin mb'],ENFP
62,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['storm trail 3130 half nurse 7 pt magbegor 4 pt 4 reb turner 4 pt plaisance 3 pt charles 3 pt 4 reb'],ENFP
63,1368679228795916290,MHoney45,Minnie 🤍🌕 requests in 📌📌📌!!,['angst lover sent hakric piece editor happened mcd forgetting he enfp'],ENFP
64,1322233152761376768,taesiitos,flor ! ✪,['add mbti put character mbti los enfp gtgt'],ENFP
65,1203218246381404161,EXOSCbb,j ✨🌷 | will see sechan and baek! 🫶,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
66,1638937005370540035,rnkiscon,lim,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
67,90764740,charity479,Misstress of Deletion,['funny enfp 16 personality sketch highlight enfp via'],ENFP
68,1176656230091280385,alatus_ss,caiio_s {taylor’s version},['add ur mbti put 4 character mbti enfp tão eu'],ENFP
69,1634363630832713731,mobpsychoonly,わたあめ,['wowflushed face isfj flushed facesparklessparkles personality similar good anime charactersgrowing heartgrowing heartgrowing heartgrowing heart im enfpflushed faceflushed face'],ENFP
70,1655943643843399681,kcwscara,rui,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
71,795049447084490752,myownprivateswt,victor spacek,['add mbti put 4 character mbti enfp'],ENFP
72,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,['yeaaa thats take mbti grain salt like definitely silly pseudoscience'],ENFP
73,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['always pleasure seeing today amazing time catching best absolutely love discus'],ENFP
74,1655790830874132486,diegscwx,✧･ﾟdiego,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
75,1294382817141563395,pitlesscherry,Cherry?!,['four character mbti type certainly interesting group people enfp'],ENFP
76,1416162489214119939,only4mitskii,finn/dan ⚧︎,['add ur mbti put 4 character mbti enfp o maiorais index pointing upindex pointing'],ENFP
77,950555916499210240,lindafr41570004,It’s Marc! (and I’m Linda) ☮️,['theyre playing local socal university'],ENFP
78,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,['im directly middle depending medication system unmedicated im usually infp'],ENFP
79,1638325023407583234,kiigfz,'kenjie,['day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new'],ENFP
80,636385849,DmMoax,Moax #1 Asher Mir Stan Account,['think similar profile im enfp'],ENFP
81,477904966,songpanpan_,◡̈,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
82,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,['basically medicated enfp infp n since started taking test yea'],ENFP
83,919000717842636800,vampclive,andy 🐀🥀🪦,['omg omg someone else enfp infp depending day great black heart'],ENFP
84,221650628,mozarellaaaaa,디라!♡,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
85,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['dearica hamby dressed warming spark'],ENFP
86,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,['literally gasped like every time scrolled n found also enfp favs call'],ENFP
87,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,['oscillate infp n enfp depending mental health mbit personality type joke'],ENFP
88,1588740011343503360,spooookymagi,Sunny☀️☀️,['add mbti 4 character mbti enfp feel like there way mello enfp'],ENFP
89,1342585325999304704,d3ath_0f_a_her0,Nickce👻⛪️,['add mbti 4 character mbti enfp im soskull'],ENFP
90,1425583568269369346,orionloid,☆ Orion ☆ 🏳️‍⚧️,['add mbti put 4 character javelin mbti enfp put bunch character moot li'],ENFP
91,1353756306612629506,kimmyungjuns_d,❤‍🩹,['enfp duo white heart art artist'],ENFP
92,1489802393151840269,sugarpinksteve,ej 🌿🌾🌧️☕️🔮🌼,['add mbti put four character mbti enfp personality type actually bang'],ENFP
93,1456175192112177166,nikolaikisser,sin ・SPEAK NOW,['add mbti 4 character mbti enfpentp firefire'],ENFP
94,1319799241259167744,purrraai,raee,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
95,1528545833456631808,realhermoment,Her Moment Network,['asked haley jones brought 2021 national championship aari full press conference'],ENFP
96,1278073531369230338,lapinduciel,𝐿𝒶𝓅𝒾𝓃 𝒾𝓃 𝒷𝑜𝑜𝓉𝓈🐇,['add mbti put 4 character mbti enfp'],ENFP
97,1466260479752359938,jonghomallow,sushi,['day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new'],ENFP
98,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['happy mother day two heart'],ENFP
99,1105500635431137281,AmbeeWrites,AmbeeWrites,['asked leigha brown pregame today feed naz hillmon mystic wednesday'],ENFP
100,1105500635431137281,AmbeeWrites,AmbeeWrites,['coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright going'],ENFP
101,1105500635431137281,AmbeeWrites,AmbeeWrites,['asked haley jones brought 2021 national championship aari full press conference'],ENFP
102,1553321783990059009,oyihsnrk_,val; palaging flop ‼️,['day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp'],ENFP
103,1453404836536463361,bigheadedboy8,pretzel boy - 5’7”,['went infp 17 enfp 22 feel like somewhere still fairly wack'],ENFP
104,1318638068333686786,_gabriellalewis,Gabriella Lewis (she/her),['asked haley jones brought 2021 national championship aari full press conference'],ENFP
105,861950886,dzonershow,TV Atty. Darren Rosario (Wraith-whisperer),['looking moot truble hehim 18 year old enfp hsr tl 30 eu'],ENFP
106,1528896661812039680,jinxphonic,jinx・edtwt,['im enfp dom function ne almost entp'],ENFP
107,1579613703648976897,andstudys,andrew,['bia 2005female sign flag brazil cria rj flag brazil native flag australia b2 flag argentina b1 flag south korea a2 flag netherlands flag thailand future high school student'],ENFP
108,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['asked haley jones brought 2021 national championship aari full press conference'],ENFP
109,1626426816352092160,Atlanta_Dreamin,Atlanta Dreamin' Podcast,['asked haley jones brought 2021 national championship aari full press confere'],ENFP
110,1564183079014391808,fireworksoup,❥ mae,['add ur mbti 4 chara w type enfp yeah mental illness lh'],ENFP
111,1211460296310607874,ziskandra,asha ✨ redhead era,['add mbti 4 character type enfp sparkling heart'],ENFP
112,1528545833456631808,realhermoment,Her Moment Network,['coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright going'],ENFP
113,1576774617418571777,euncookies,𝙱𝙻𝚄𝙴|𝚜𝚎𝚊𝚛𝚌𝚑𝚒𝚗𝚐 𝚏𝚘𝚛 𝚖𝚘𝚘𝚝𝚜|,['day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp'],ENFP
114,1363267690719248384,emotionalking13,Silas || CEO of Scott 'Scottie' Munson 🔞,['took test add mbti 4 character mbti enfp ya know fit'],ENFP
115,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['interviewed yvonne turner arella guirantes week day team first preseason game th'],ENFP
116,343157239,apalm_is_napalm,Anraya 🏳️‍⚧️Defend Trans Joy🏳️‍⚧️,['dang missed ktw'],ENFP
117,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright going'],ENFP
118,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['heck yeah'],ENFP
119,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['ran incoming transfer kennedy todd williams atlanta building ncaa x wnba connection fo'],ENFP
120,1626426816352092160,Atlanta_Dreamin,Atlanta Dreamin' Podcast,['coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright goin'],ENFP
121,1011578410378747904,jeyopardize,.cha,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
122,1503267589900095490,hyunesflowerr,🎀 aelias wife ✩ ☾ anna loves juju,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
123,1626426816352092160,Atlanta_Dreamin,Atlanta Dreamin' Podcast,['asked leigha brown pregame today feed naz hillmon mystic wednesday'],ENFP
124,1643948451955359744,NA0SMI,naomi,['day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp'],ENFP
125,1217508452689420288,OS4MUXCAM,peachy ☆,['add ur mbti put 4 character mbti enfp'],ENFP
126,1654750738604765184,i43aran,lee | 📌 lf fifty fifty moots | UNFORGIVEN,['day 1 headphone hi im arlea looking interactive acc recent new new sh'],ENFP
127,1578436773188886528,EriifeA,Riri🌻,['enfpface hand mouth meant trend add picture character w mbti'],ENFP
128,1422917153175527433,tensprout,INFINITE is INFINITE,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
129,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['getting stage set one week high voltagepack park high voltage'],ENFP
130,1203790797533011970,MG_Schindler,Mark Schindler,['hoping able get hand tomorrow nightthe next day'],ENFP
131,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['officially wnba fan hugging faceorange heart'],ENFP
132,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['word describe everything whats understood doesnt need much explaining happy mot'],ENFP
133,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['new seattle storm article soon interview week youre subscribed substack fre'],ENFP
134,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['hope get dream v sun'],ENFP
135,1387786534741495811,shirooiru,amo minha namorada,['add ur mbti put 4 character mbti enfp o kin'],ENFP
136,2954936758,actualmeangirl,Sara🫧,['add mbti 4 character type enfp'],ENFP
137,716825798,kahluapork,Jaem🌶 🐀,['seeing go around character mbti enfp think fit'],ENFP
138,2952649648,redmoonushi,𝓡𝓸𝓼𝓲𝓮 ❣️ {CW: Stampede },['looking moot truble hehim 18 year old enfp hsr tl 30 eu'],ENFP
139,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['great work today basketball'],ENFP
140,4853183193,0506JollyB,roselle ✨ pagod na pagod na 🎉,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
141,25622626,DaniDeMarco,Dani ♑️,['stopp love im dating enfp heart suit best'],ENFP
142,1640637731859726337,tunaomi_,papermint 🍬,['halooo im new looking moot white heart raina sheher enfp indo 11th'],ENFP
143,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['pulled preseason game boop black heart'],ENFP
144,1650397202626519041,1gyaon,arlea,['day 2 thought balloon hi im arlea looking interactive acc recent new new'],ENFP
145,1049744933664501762,neogreenzone,vv💚,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
146,1872537091,amanda_7713,⋆⁺₊⋆ 𝑚𝑎𝑛𝑑𝑎 ⋆⁺₊⋆ ☽,['brother told recently he realized enfp tend make people spend time feel rll'],ENFP
147,846957504978391045,squisoobaomin,min-soo,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
148,1369794274716495874,starrybourbon,aqua 🧸,['add ur mbti put 4 character mbti sparklesenfpsparkles'],ENFP
149,1603797055297683457,cardanstarboy,ؘ,['add mbti put 4 character mbti enfp'],ENFP
150,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['similar last preseason game coach wright emphasized team needing better defense offensive pace'],ENFP
151,1516866357073268740,PRRISONER709,dante,['add mbti put 4 character mbti enfp'],ENFP
152,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['deadline 4thyear option onyenwere ccollier richards still waiting 2020class rookiescale exte'],ENFP
153,3091718461,lisari_,lisa,['add ur mbti put 4 character mbti enfp'],ENFP
154,1019824428,ToddrickD,Toddrick Davis,['wonder monique didnt play today'],ENFP
155,1657622115489828865,luvjhsn,ًyoshi & haerin day,['restarting looking interactive moot ifb need reply blair sher enfp filo 05 new'],ENFP
156,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['home opener 2 week may 28 v dream majorly pushing aliyah boston r'],ENFP
157,907013365163327488,sisimoonz,sisi⁷,['add ur mbti put 4 character mbti enfp intentado poner los de siempre jdjsjjsks'],ENFP
158,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['aww thats awesome firefirefire'],ENFP
159,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['got meet preseason game'],ENFP
160,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['soon get 100 follower ima start playing fan woman bouncing ball mediumdark skin tone'],ENFP
161,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['yes happy dana'],ENFP
162,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['per wnba transaction chicago sky exercised fourthyear team option dana evans rookie contract'],ENFP
163,142375423,HeyCoachWaits,Coach Waits 🏀🥎⛳️🎮〽️💛💙🖤🤍,['clutch'],ENFP
164,1651593360359014402,anemovencos,Ven || blade's wife,['looking moot truble hehim 18 year old enfp hsr tl 30 eu'],ENFP
165,1244319374980157440,lilibutprivate,lili glitzzy,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
166,711189381395181568,Cha_Ru_Cha_Ru,Cha❁Ru,['add ur mbti put 4 character mbti im enfp'],ENFP
167,1553673292640550912,sjyunflirtzz,vianna | busy.,['day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp'],ENFP
168,1517086100480745472,isshinheart,cor ✦ faruzan lover,['cant stop thinking went infp back enfp'],ENFP
169,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['focused basketball'],ENFP
170,2953792331,rachelleighfox,rf ✰ ྀ,['cant remember special letter end enfp partying facepartying facepartying face'],ENFP
171,1640460229061103617,fefeezocaa,nanda,['add mbti put 4 character mbti enfp'],ENFP
172,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['watching dream v sun via rhynes mom ig'],ENFP
173,3323352879,Azoria_J,Azoria #нетвойне,['add mbti put 4 character mbti enfp'],ENFP
174,2780101558,noonobueno,alisonwuz ☀️,['add mbti put 4 character mbti enfp'],ENFP
175,1544504642339569664,sunny1682411,antuna,['add mbti put 4 character type im enfp'],ENFP
176,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['half time'],ENFP
177,1096991990812569600,whatsappsammy,Aranella,['add mbti put 4 character type im enfp love character much'],ENFP
178,1641484091848818695,JayChangslay,Q🌷| WHO’s leehan fish?,['enfp stick togetherface hand mouthface hand mouthface hand mouthface blowing kissface blowing kissface blowing kiss'],ENFP
179,1019824428,ToddrickD,Toddrick Davis,['medium day every team one'],ENFP
180,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['think photoshoots stuff hopefully get gifs'],ENFP
181,1019824428,ToddrickD,Toddrick Davis,['mean'],ENFP
182,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['there content day monday'],ENFP
183,1031737507317202944,RaulSKrasD,hombre libélula,['add ur mbti put 4 character mbti enfp'],ENFP
184,472148331,YunoInsanity,♡༺ 𝐔𝐧𝐡𝐨𝐥𝐲 ༻♡,['add ur mbti put 4 character mbti enfp ganamos literal'],ENFP
185,1019824428,ToddrickD,Toddrick Davis,['know medium day'],ENFP
186,936212417326997505,bIuebury,Reni ✨,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
187,1596631870497767424,lestdy,lê 📚,['bia 2005female sign flag brazil cria rj flag brazil native flag australia b2 flag argentina b1 flag south korea a2 flag netherlands flag thailand future high school student'],ENFP
188,1656328407808876544,ajaxangl,ko ★,['add mbti 4 character type enfp glowing star'],ENFP
189,1612595637928820736,dustin_defender,ember🪩in my “fuck tommy hagan” era,['add mbti put 4 character mbti enfp ego gonna run away little right'],ENFP
190,1566995739556847617,mintmiinty,minty *haitus*,['add mbti put 4 character type im enfp green heart'],ENFP
191,1627374945922609157,MJohannesOOC,Out of context Marine Johannès 🎨🏀,['dont mess coach wright'],ENFP
192,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['face tear joy thank'],ENFP
193,1276666548044824576,HunterCruse14,Hunter Cruse,['sicko josh amp love'],ENFP
194,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['unfortunately live game stream dream preseason finale join overanalyzing box score wha'],ENFP
195,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['im box score watching'],ENFP
196,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['rhyne cheyenne back starting lineup smirking face'],ENFP
197,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['button blood typetlanta dream starting 5'],ENFP
198,947934575573028865,jhaeno_,Yuck,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
199,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['would winning mvp considered taking another leap'],ENFP
200,1388888711195086851,tresbienmiya,miya,['mbti grouping 16 isnt accurate dont believe much common point enfp en'],ENFP
201,1595348341998616577,GAL0VER_,⋅˚₊‧ ୨ mussodidy ୧ ‧₊˚⋅,['add mbti put 4 character mbti enfp'],ENFP
202,1472724810484658176,yanqinglvr,voxie 💫 ME DAY !!!,['looking moot truble hehim 18 year old enfp hsr tl 30 eu'],ENFP
203,1270374513033838592,ghoststampede,dorian 👻,['enfp well flexed bicepsflexed bicepsflexed biceps putting vash cause u personality type explains much'],ENFP
204,728371040754114561,GenGanGuen,Gen Gan Guen,['remember asked timeline return parker howard sh'],ENFP
205,1622780913976332289,chocoveredfruit,v (tuh loo + st spoilers),['add mbti 4 character type green heartenfpgreen heart peter parker ellie williams joyce byers peeta'],ENFP
206,312914434,YifengLi,Terry Li,['must impressed honesty'],ENFP
207,780016331189997568,northicarus,Ezekiel,['juara 1 effort sebandung raya would spend 200 energy would appre'],ENFP
208,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['happy mother day bouquet'],ENFP
209,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['said ill box score watching face tear joy loudly cry face'],ENFP
210,312914434,YifengLi,Terry Li,['curious reply wasface tear joy'],ENFP
211,1552270402465964032,Percy_enfp,Your Friend Percy,['fan art'],ENFP
212,974276444,luazELF,🎭AYAYA🎭,['another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e'],ENFP
213,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['check article talk aliyah boston life growing usvi important ideal'],ENFP
214,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['get talk basketball 3 best brightest space hell yeah'],ENFP
215,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['twitter space back official wnba twitter space ho'],ENFP
216,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['asked coach wright many minute rhyne cheyenne play asked able watch face tear joy'],ENFP
217,1165826822174470146,catboymccartney,johnny ! comms open :3,['enfp stay winning'],ENFP
218,2316300679,cbriancpa,"Brian Streig, CPA",['good see accounting hasnt killed free spirit ive alternated entp enfp since'],ENFP
219,451190706,RyulchiNaruhodo,💉🔪Ratgirl Genius💉🔪,['kinda crazy enfp best personality type'],ENFP
220,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['spoke rhyne howard say shes limited minute today dont know know limit'],ENFP
221,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['keycap 1 week take defending champ home opener admission ticket'],ENFP
222,1268238808706723840,arilvscew,Umi 🔅🌙✨,['enfp duo white heart art artist'],ENFP
223,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,['year 4 yellow heart here new beginning hard time best time making proud growing together sun'],ENFP
