,user_id,user_screen_name,user_name,sentences,personality_type
17,1483984782459478016,filmbyino,َ니낮 !! ia,['hi im reg im looking interactive moot sheher istj 06 liner new looking'],ISTJ
18,1638736221961854976,ikuelatte,Kash; ia bcoz of school,['hi im reg im looking interactive moot sheher istj 06 liner new looking'],ISTJ
19,1561345522421866496,jisungs_noona,Venety ★★★★★,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
20,1027690367951486983,lomljeongins,kate 🦥,['istj moot'],ISTJ
21,1650059591957512192,nixsfcs,tala,['hi im reg im looking interactive moot sheher istj 06 liner new looking'],ISTJ
22,1347854330120990721,_ksnlovre,reg;,['hi im reg im looking interactive moot sheher istj 06 liner new'],ISTJ
23,1551024363780165634,ccdiosas,ㅺ,['istj sunny girl generation gaeul ive sunghoon enhypen mark got 7'],ISTJ
24,1424965419287203848,eisaslover,⌗ ᴅᴀʀʏɴ ˙•˚☆,['looking kpop moot daryn sheher minor istj kpop addict minghao lover new'],ISTJ
25,1581668411221778433,saintlknow,qiyy ⭐️,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
26,1624098606025154561,luckyyyeon,cupid levi /// saw taylor 5/12,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
27,1380519227577229312,lovelyleeknowww,★ madi loves leeknow,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
28,3242450567,iSTJ_sft,a,['3 song global top 50 shakiras longevity astounding loudly cry faceloudly cry face'],ISTJ
29,1120908772719902720,aphrodihwi,aru✩✩✩✩✩ | outlaw | fan,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
30,3242450567,iSTJ_sft,a,['idk ask rep taylor'],ISTJ
31,3242450567,iSTJ_sft,a,['like'],ISTJ
32,1434572878255640578,owiekyeom,owie,['im istj actually face hand mouthface hand mouth'],ISTJ
33,1392625762382008320,skz8ns,ًela🔥⋆⁵ TOPLINE,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
34,1081445802290106369,AdamW_2018,An Adamer 🤎🌍||🇲🇽🏳️‍🌈,['think adam personality type think istj isfj'],ISTJ
35,1604919698612781058,hannie_bunn,Mars 🪐•fan acct★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
36,3242450567,iSTJ_sft,a,['way bodyguard also wearing academic dress hat sending meee loudly cry faceloudly cry face'],ISTJ
37,1639392929704812545,angelhuaa,"hua, rcbyf",['hello im chant looking interactive moot new amp ᐟ theythem istj 08 liner'],ISTJ
38,1378361499526299656,tii_red,jena! | ★ ★ ★ ★ ★,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
39,1364211713365729283,xikersmybabies2,𝐿𝑒𝑡𝑖 𝑎𝑚𝑎 𝑜 𝒙𝒊𝒌𝒆𝒓𝒔 ₍ᐢ⑅•ᴗ•⑅ᐢ₎💕,['hunter used istp retaking test he istj'],ISTJ
40,1495908689118908420,RKCSyd,Sister Rachel 🏳️‍🌈🇦🇺🦘,['kristina annika tonteriyoung aka kty sister beatrice born finland finnishnew zealander amp speaks f'],ISTJ
41,1389611527343263746,istj_for_sure,유나;,['heeseung spoilerpurple heartw'],ISTJ
42,1224488642673930240,YourKarenCy,Karen Crystal,['mind also love chaos chaos ne within boundary te word love'],ISTJ
43,1651677980114972676,etherealcb97,ria ★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
44,1433967852902658051,comfyskzpng,adwia ★⁵ skz's defender,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
45,2925622083,bushraflower123,bushraflower123 is special,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
46,121096774,xxvanillaskyxx,𝒶𝒷𝑒𝑒. ★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
47,1057348687817568256,r1nsystem,Rin ✧˖°,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
48,993588996453421057,LonelyMimikyu30,MellowYellow,['mbti 4 character type istj'],ISTJ
49,912618699017932800,staymaniacc,***** - Markje,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
50,1656271161620336640,hyukrown,sol | bns acc !,['never believe mbtis anymore wdym istj loud introvert never loud human fearful face'],ISTJ
51,1183474228575821827,nicchelo,chloe ッ,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
52,1095367070,adoringjunmin,Blue Starlight 🦋,['ive heard 16 personality website wasnt good measure went looking best free site amp found 401 qu'],ISTJ
53,1389933606026555392,huntluviv,𝐼𝑣𝑎𝑛 𝑙𝑜𝑣𝑒𝑠 민재♡,['hunter used istp retaking test he istj'],ISTJ
54,586848143,bunzbry,bry,['mbti 4 character type istj'],ISTJ
55,1636028534413045763,SkzBTS_Flower,Coco★⁵ 🌸🧷🧋 Needs moots 💙,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
56,1469823659825143817,sup3rcra1g,Grey/Greg (craig enthusiast)🪼,['craig officially genre character according idk ue craig r istp megumi'],ISTJ
57,1582798937274171405,infinitesadnis,arcadia ⚢,['looked apparently enfjistj good business partner skull damn must'],ISTJ
58,1631608485204078593,skzlvbot,★⁵ vivi⁸,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
59,1641668934796468226,binnieonmymind,andi 🤍 ★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
60,3116141041,eggieneboo,ettiene ★⁵ | seeing skz at lolla!!,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
61,1655904607917203456,linwritessome,Lin ★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
62,1535685648006279168,Sel_is_stay,⤤S E L⤦ «⭒⭒⭒⭒⭒»,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
63,1544977973152972800,rmoonho,moon 🥢 ★⁵ ELIZ DAY,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
64,1269006650381385730,_KatieGold,KatieGold ★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
65,1637960638407274502,fivest5rs,marty ★★★★★,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
66,1499744527774814217,fiyaluvs_,safiya★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x european'],ISTJ
67,1651677980114972676,etherealcb97,ria ★⁵,['hiii im looking stay moot fandom fine 01 sheher istj ults skz ateez monsta x eur'],ISTJ
68,1501308187919753216,pinkaurora120,ina ♡,['esfj hated everyone istp losing passion life estp losing sens interest istj'],ISTJ
69,1148408072,MaryMary0414,mary🪬💙🌊🇺🇸♥️🇺🇦🌻🪬,['maybe sound close test intjistj'],ISTJ
70,1039064591416754177,zlot_t,ㅡㅅㅡ ✰,['hunter used istp retaking test he istj'],ISTJ
71,1556306614549762050,ABELXHUNTER,พิว,['hunter used istp retaking test he istj'],ISTJ
72,1376900203647754241,fivehundredpou1,fivehundredpoundpeep,['think father istj didnt really relate n well controlled mother'],ISTJ
73,1436151142971424775,nuclearcatbaby,Victim of OingoStruggles’ Ableist Bigotry,['im intp twin sister almost certainly infp kid probably intj istj saw b'],ISTJ
74,1582798937274171405,infinitesadnis,arcadia ⚢,['yeah thats true dont really believe match anyway bc girlfriend istj arent sup'],ISTJ
75,1391091672,IaLouevre,Cemara,['istj cher boat'],ISTJ
76,1659182001407291394,zuluvs_,zul 𖦹,['looking moot theyshe istj 17 engcz like reading manga watching anime pls'],ISTJ
77,1373328465420812302,2_meiling,메이링,['mbti x ateez thread thread 1 istj x ateez'],ISTJ
78,960567342408200193,dudnwlsdlcjs2,타바코🔫,['mbti x ateez thread thread 1 istj x ateez'],ISTJ
79,1042245536,11tulips,ndweiss *diabolical jezebel*,['maybe sound close test intjistj'],ISTJ
80,861950886,dzonershow,TV Atty. Darren Rosario (Wraith-whisperer),['looking moot theyshe istj 17 engcz like reading manga watching anime pls'],ISTJ
81,1638796163192332289,IMBIBIT0RLUNAE,fiel // luocha waiting room,['looking moot theyshe istj 17 engcz like reading manga watching anime pls'],ISTJ
82,3970089372,MegumiBandicot,Megumi Bandicoot,['looking moot theyshe istj 17 engcz like reading manga watching anime pls'],ISTJ
83,1489367143968030722,yungidihati,el 💙,['hunter used istp retaking test he istj'],ISTJ
84,3242450567,iSTJ_sft,a,['basically confirmedface tear joythey usually say lol'],ISTJ
85,1627827450351591431,kuunikuzushii,tyler,['looking moot theyshe istj 17 engcz like reading manga watching anime pls'],ISTJ
86,1265385616541396993,local_catlover,kat ♡,['looking moot theyshe istj 17 engcz like reading manga watching anime pls'],ISTJ
87,1646592838623191040,egestradia,egestradia,['looking moot theyshe istj 17 engcz like reading manga watching ani'],ISTJ
88,1581199163190087680,xikersumin,Mae,['never thought ill istj fave ppl'],ISTJ
89,349761668,dhnblue,julis • military wife,['hunter used istp retaking test he istj'],ISTJ
90,994807528432250882,42_nah,made my day,['hunter used istp retaking test he istj'],ISTJ
91,1403040814574424065,nuhunter55,🐭nuHUNTER.␉◕‿-❤️,['hunter used istp retaking test he istj'],ISTJ
92,1191689739604123648,wooyoungforlife,yin needs xikers moots シ,['hunter used istp retaking test he istj'],ISTJ
93,1286937382931988480,haobinion,chim ♡ zerose fraudster (studying),['introvert im istj zhang hao time bloom'],ISTJ
94,1284438088652148736,zzhaoZB1,Aley •ᴥ• ⁰⁻¹ 章昊 center,['introvert im istj zhang hao time bloom'],ISTJ
95,874589069073829890,Yeomiyayuu,진휴우 🌸,['hunter used istp retaking test he istj'],ISTJ
96,489302833,Aey57,FC LISA,['hunter used istp retaking test he istj'],ISTJ
97,1561983825525493760,JUNMINPUNYAKU,alen ☀️,['mbti twin xikers member junmin hunter closest mbti intj theyre istj'],ISTJ
98,1576253856291631105,hypagalaubrutl,hypa parkbin,['hunter used istp retaking test he istj'],ISTJ
99,1596366445415657472,MoonaaLunaa,Luna *･ﾟ✧,['hi jun theythem filo 18 04 istj leo'],ISTJ
100,1575062753160503296,onlyforhunter,𝒙𝒊𝒌𝒆𝒓𝒔 𝒉𝒖𝒏𝒕𝒆𝒓.,['hunter used istp retaking test he istj'],ISTJ
101,1646409671530479617,whjsumin,🌱,['infp emotional leader idealistic responsible istj organized people tend finish started intp critica'],ISTJ
102,1039064591416754177,zlot_t,ㅡㅅㅡ ✰,['infp emotional leader idealistic responsible istj organized people tend finish started intp critica'],ISTJ
103,1135254798582910976,jiministinyy,vic 🌹🔥 24.2 || missing junghoon ¯ㅅ¯,['infp emotional leader idealistic responsible istj organized people tend finish started intp critica'],ISTJ
104,1588109055423549441,csmflmz,sumin fan,['infp emotional leader idealistic responsible istj organized people tend finish started int'],ISTJ
105,3299114206,nlopes952,Nadia 🇵🇹,['kristina annika tonteriyoung aka kty sister beatrice born finland finnishnew zealander amp speaks f'],ISTJ
106,1125863604060864514,EuupHOEria,jazz 🍜 #SaveWarriorNun,['kristina annika tonteriyoung aka kty sister beatrice born finland finnishnew zealander amp speaks f'],ISTJ
107,1617113678737977344,lovelyvix_0,vix ☆,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
108,538045202,PopRockShawty,🎀 chanhun tweetfic 📌 EXO'CLOCK 🎀,['like ggs let moot also fellow istj handshake'],ISTJ
109,1052183101122772992,mayorafukucho,な,['add mbti put 4 character type istj gang flexed biceps light skin tone'],ISTJ
110,1377909521708818434,Penghaluayang,"Dayen - Ingfokan WO, to be soon menikahi Cae",['add mbti put 4 character type istj ahhh yes tipikal mak mak'],ISTJ
111,1414571645449080838,Shivams62794213,Shivamsk.bit 🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
112,966283840317779968,ItachixVegeta,ITACHI UCHIHA | BitX_Brc20,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
113,1067713679771213825,AapaDilip,DilipAapa | Suiswap | Vaissel 🛡️⚔️🚢⚪⚫.bit,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
114,1545481798490226690,pelobeut,.,['add ur mbti put 4 character mbti istj'],ISTJ
115,728833652268797952,Who_Is_The_God,NemoSwap | Fuelet,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
116,3242450567,iSTJ_sft,a,['villain real villain'],ISTJ
117,3242450567,iSTJ_sft,a,['chemistry chemistrying'],ISTJ
118,821246314960650240,sasikilia,𝓓aphne.,['𝐃𝐀𝐏𝐇𝐍𝐄 𝑺𝐖𝐀𝐍𝐍𝐇𝐄𝐀𝐑𝐓 flag netherlandsflag indonesia child life jakarta born august 9'],ISTJ
119,394568792,yoon10O4,hanniehae 👼🏻,['funny wholesome loudly cry facepleading facemeetup istj beauty enfp beastseenoevil monkey baekho amp sinb selfon kode via'],ISTJ
120,1648180909487845376,vnllaria,aria 🫧,['always get either intj istjloudly cry face hbu'],ISTJ
121,856186326814609409,ysang_miguel,ysa |​ 📚📚,['reply 230509 op youre like istj eng though'],ISTJ
122,1552107709243297795,yujintangs,🤍 amelia ´ˎ˗ yujin’s bestie,['istj currently yujin'],ISTJ
123,999392255613038592,RobertClark62,Robert Clark,['im boomer amp retired army never taught duty anything concerning civic'],ISTJ
124,1568575822721581058,Smitjam234,Killer Luffy Black,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
125,1515446233908891650,liviaiswriting,𝙻𝚒𝚟 🍊,['add mbti put 4 character type istj sparklessparklessparkles'],ISTJ
126,796649893,meem0408,مريم,['add ur mbti put 4 character mbti istj'],ISTJ
127,1257466248813674497,valerienlo,回:Valᴱᴺ⁻⁷➷💊📚 Met Enha in Vegas💯✨,['there gotta pattern since ult bias istj esfp esfpistj bestiesred heart'],ISTJ
128,1479431189698170884,MMHERO9,MMHERO,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
129,262795624,PersonalityHack,Personality Hacker,['full episode 476 istj career mold'],ISTJ
130,1576880520016846851,JosephHarvey01,Joseph Harvey | 'High Roller or Bipolar',['1119 performing art patient likely follow treatment due respect authority may resist deprescription unless rationalised bookswoman judge'],ISTJ
131,1576880520016846851,JosephHarvey01,Joseph Harvey | 'High Roller or Bipolar',['219 puzzle piece psychiatrist dependable amp meticulous follow established protocol amp treatment might'],ISTJ
132,1440009197878497281,gahonney,zia⁷ 🥢 🤍,['hiii im zia im yet looking moot istj 1416 pronoun new kpoptwt mainly'],ISTJ
133,1289616476194975745,4HourL,4𝓗𝓛🚬🌙 (DM limited💀🦇),['theory j blow istj instead intj relevant believe eats vanilla'],ISTJ
134,3242450567,iSTJ_sft,a,['trying zone someone talking'],ISTJ
135,852997134206894080,kitapatmiya_ori,"||| ไนท์ | Stress, Tired and Pain",['_ツ_ forgive b forget c cut depends'],ISTJ
136,1454442014930518021,st_aaronicus,Aaron A. 🔱 | has finished the teleporter,['rip istj getting hung dry skull'],ISTJ
137,1616469829808173056,scnfyre,mai 🪷,['respect character entj hate character estj character smart int'],ISTJ
138,1146347646443053056,gaslyland,𝙀𝙡𝙖𝙞¹⁰◞ | 𝟐𝟖-𝟑𝟎 🇦🇿,['add mbti put 4 character type fa ridere come kinno sti 4 cessi istj'],ISTJ
139,3242450567,iSTJ_sft,a,['idk ask'],ISTJ
140,1312894693261287425,JM202012713483,JM2020 | Suiswap,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
141,972232170,SilentSpinGmz,SilentSpinGmz,['im istj dont know character flushed face'],ISTJ
142,1285952738342449154,thavalentinax2,No vabbè II 22/90,['add mbti put 4 character type istj mondo dominazione'],ISTJ
143,1504760711477571584,ofZehn,ً,['mind describe istj id like know face tear joy'],ISTJ
144,1331620633726259200,ssefnum,"Ssefnum ON, cek likes. 💚",['since got right amount energy socialize im looking new face fill bo'],ISTJ
145,630534851,jdnl_3,Toxic Chocolate🍫,['gotta reschedule imma pissed istj'],ISTJ
146,3242450567,iSTJ_sft,a,['im already irritable mood someone decides zero common sense around'],ISTJ
147,3242450567,iSTJ_sft,a,['scene charlotte say thats cinema'],ISTJ
148,3242450567,iSTJ_sft,a,['zendaya attends bulgari party venice'],ISTJ
149,1610829105401942016,D_SSOCIATE,《○°~☆ᴄʜɪʟᴅ ᴏꜰ ᴛʜᴇ ᴄᴏꜱᴍᴏꜱ°☆》(they/them),['knew wouldnt get binko fun anyway myers briggs close tho im istj'],ISTJ
150,1588648952,LNCRetired,Bryan Garringer,['recently evolved intj istjinteresting'],ISTJ
151,1573868796460212224,_studytwt_,jn : #studytwt #booktwt,['day 45 hi im new im looking moot productive interact'],ISTJ
152,1379817489601679370,mrbuu25210652,🐫🦇🔊 |mrbuu.Cetus | FusionX Finance 🛸⚙️🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
153,1466260479752359938,jonghomallow,sushi,['hii im ella im looking swiftie carat moot sheher istj new also listen ive idle e'],ISTJ
154,171894527,DaniBalla14,🦊🐨𝓓𝓪𝓷𝓲🐼🐻,['add mbti put 4 character type istj crown'],ISTJ
155,532235560,melinoae,'ntusscus 𓆗 愛,['add mbti put 4 character type questa è una istj supremazia lt3'],ISTJ
156,1626052915986305024,deathoverwork,Karō死 📌 Fanfiksi Horor,['hello fellow istj friend face savoring foodsparkles sure sure'],ISTJ
157,1347608347801915392,chiliadverve,aarel.,['barely find istj mate around smh glad around paling suka anime apa bang 0'],ISTJ
158,1642116752992763906,faheyswife,eva 🍄,['add mbti put 4 character mbti istj'],ISTJ
159,1658703131021307904,dmncyy,cy ♪ 💤,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
160,3242450567,iSTJ_sft,a,['cringe sooo hard think moment life like whyyy diddd everrr'],ISTJ
161,1260829407402266626,lannoureux,Awaki | C0MMS 📌,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
162,1596366445415657472,MoonaaLunaa,Luna *･ﾟ✧,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
163,1644976324027752449,inaryozaki,🐈‍⬛,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
164,1366814248672845836,_nikkolf,niko 🏳️‍⚧️ (1/5) COMMS OPEN,['year taking mbti test found changed istj intj im ill take'],ISTJ
165,3242450567,iSTJ_sft,a,['villain real villain'],ISTJ
166,1424965419287203848,eisaslover,⌗ ᴅᴀʀʏɴ ˙•˚☆,['looking kpop moot daryn sheher minor istj kpop addict minghao lover new'],ISTJ
167,1373734712624177152,epr0x,eprox 🇪🇬 ❤️ 🇵🇸 (4 DAYS TO FINISH SCHOOL 🎉),['interesting istp istj anymore'],ISTJ
168,53002780,meganmmalone,Megan Malone,['training istj chief executive twice age couldnt understand everything goin'],ISTJ
169,1626052915986305024,deathoverwork,Karō死 📌 Fanfiksi Horor,['add mbti put 4 character type im istj'],ISTJ
170,1351929581788307456,Valdfurplaysyt,Valdfur Plays™ yt 🇺🇦🐷👑❤️🇨🇦,['bruh wonder personality test told istj year ago gonna try another one'],ISTJ
171,1151545694731284483,FishyInky,Inky Peely🍌 (Follows back),['bruh wonder personality test told istj year ago gonna try another one'],ISTJ
172,3242450567,iSTJ_sft,a,['villain real villain'],ISTJ
173,1373734712624177152,epr0x,eprox 🇪🇬 ❤️ 🇵🇸 (4 DAYS TO FINISH SCHOOL 🎉),['bruh wonder personality test told istj year ago gonna try another one'],ISTJ
174,3242450567,iSTJ_sft,a,['sitting nothing cuz many thing'],ISTJ
175,3242450567,iSTJ_sft,a,['cant real pls love'],ISTJ
176,448123579,hanaa_ah,شمـ̨̥̬̩ــوخ | مصـــــــــممة 🤍,['add ur mbti put 4 character type istj'],ISTJ
177,964357442938093569,fairefoutrae,Albrecht.,['ofc want im istj logistician detective see thing objectively organise thing neatly hate'],ISTJ
178,1586037238466502657,Neutralisti,Neutralist,['one using knowledge one god among lamb'],ISTJ
179,1314496763273736192,baubedak,Ka🍍|| Baby Nemi Era🍃,['add mbti put 4 character type istj'],ISTJ
180,1168236942145871874,clarasleaf,star⁷,['used istj intp hehe'],ISTJ
181,547881625,mik__sm,Михаил Александрович | Suiswap 🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ISTJ
182,355993592,femfitr_,Fel | Check Pinned 📌,['add mbti put 4 character type istj'],ISTJ
183,1021556890046611456,applesan_,nami,['_ツ_ forgive b forget c cut depends'],ISTJ
184,1658390855969849346,gabbrievws,gabhsjb♡,['hi im chai new looking friend mutuals 06 liner'],ISTJ
185,1473271072699162626,odyseina,freya pearl maier,['freya maier aka pearl sculpture department student snu istj 1w9 derelict house kdramas given hug'],ISTJ
186,1641113303132041217,reoloml,bella,['blair new need moot 1518 intpistj ୨୧ thought balloon fav'],ISTJ
187,1454871423961362439,Blair4ever_,ً,['blair new need moot 1518 intpistj ୨୧ thought balloon'],ISTJ
188,1638088604256813057,crypticiwnl,おばけ anisd📌,['add mbti put 4 character type istj'],ISTJ
189,1510932536511270915,rowsiesndaisies,rows.,['hi im chai new looking friend mutuals 06 liner'],ISTJ
190,1102390804813893632,starsberet,🌿,['look cognitive function test type based letter reality funct'],ISTJ
191,3242450567,iSTJ_sft,a,['mentally im'],ISTJ
192,192246790,nuttydani,dani,['istj im rep 1989 girlie woman tipping hand mediumlight skin tonesparkles'],ISTJ
193,3242450567,iSTJ_sft,a,['need stop playin w'],ISTJ
194,3242450567,iSTJ_sft,a,['style taylor swift people literally studied made song'],ISTJ
195,3242450567,iSTJ_sft,a,['lead bridgerton woman love'],ISTJ
196,1544328663985836032,hyoerinmaru,meng,['mi ikutan add mbti put 4 character type istj'],ISTJ
197,3242450567,iSTJ_sft,a,['im giving 23 year realize'],ISTJ
198,898197802018377730,mudmanboy,ₕₒₙₑₙᵤₖᵢ ⱼᵤzₒ,['ive talked kunieda sm ny acc let bring jdjdhs idk short line'],ISTJ
199,1615356099456077825,jackpotsadgril,Sam is struggling,['istj say fact surgeon'],ISTJ
200,846437634469773313,rahaf4mh,رهف🌼,['youre istj esfp mom face tear joyface tear joy'],ISTJ
201,1647199003753484289,darlingyou_ww,ella,['hii im ella im looking swiftie carat moot sheher istj new also listen ive idle e'],ISTJ
202,1425538307153436672,SwiftieGains13,Gain Swiftie Mutuals 🪩🫶🏻,['hii im ella im looking swiftie carat moot sheher istj new also listen ive idle e'],ISTJ
203,1499923179158056968,EleanorRigby316,• Ty 🐀 thinkin' nonsense •,['ty bisexual 411 gemini sun pisces moon sagittarius rising jewish istj living daydream'],ISTJ
204,1401520374794252291,coffluvy_,Jeany젠.,['rep mbti ill check interaction mine istj'],ISTJ
205,1578012889637847040,SonderStarr,kira 🌱 •sonder wanderer•,['helloo im kyii im looking interactive moot hehe sheher 08 liner filo istj also drawtraditional f'],ISTJ
206,1072749667308363776,TanYiFengShawn1,ShawnTAN(SG),['pleasejjdjdjd cant stop laughinhghghg like legit showcase istj enfp reacts im cryinghghg loudly cry faceloudly cry face'],ISTJ
207,3272730542,ENthralledXENha,𝔇𝔄ℜ𝔎 𝔅𝔏☾☽𝔇 ⨾ 🍒cherryWonnie,['grew athlete trained amp debuted together always sync w got eos back matter'],ISTJ
208,1549235931726708736,redhandsofdawn,rach 🪷,['infp order insane option menuistj give perfect order'],ISTJ
209,1549235931726708736,redhandsofdawn,rach 🪷,['infp phone dead istj call family infp car dead istj literally visit ten common location infp fo'],ISTJ
210,1549235931726708736,redhandsofdawn,rach 🪷,['may smarter moral istj even remotely aware infp good perso'],ISTJ
211,1549235931726708736,redhandsofdawn,rach 🪷,['infp never communicates intention istj keeping state discomfort leaving pho'],ISTJ
212,403379581,amuto45,Ꮚ✪ Adhelheid ΦᏊ,['add mbti put 4 character mbti love smarta cool aloof istj anime'],ISTJ
213,1549235931726708736,redhandsofdawn,rach 🪷,['actually want take credit letting dynamic set guess would infp thing'],ISTJ
214,1509146459165245441,ramyeonzzn__,eli ☆,['hello im chant looking interactive moot new amp ᐟ theythem istj 08 liner'],ISTJ
215,1233758587140427777,indoorbff,acey ! ☽☾ FU XUAN,['keep forgetting think intj istj idk basta may j'],ISTJ
216,1532499703186612224,soshiranghae,SOSHIRANGHAE,['sunnys page ssunjjang mbti istj sne im always thankful always affectionate love two heart bgm snsd com'],ISTJ
217,1341265801,stanSonyoshidae,🥃 kwon,['sunnys page ssunjjang mbti istj sne im always thankful always affectionate love two heart bgm snsd com'],ISTJ
218,1411714001050898432,dahkkun,dash,['pleasejjdjdjd cant stop laughinhghghg like legit showcase istj enfp reacts im cryinghghg loudly cry faceloudly cry face'],ISTJ
219,1647199003753484289,darlingyou_ww,ella,['hii im ella im looking swiftie carat moot sheher istj new also listen ive id'],ISTJ
