,user_id,user_screen_name,user_name,sentences,personality_type
130,1169334833371394049,ala43210,ala || ryusae era,['add ur mbti put 4 character mbti entj'],ENTJ
131,2207026016,loonaur,🏹🪽 HYUNVES QUEENDOM,['intp entj whew'],ENTJ
132,1625099719709007873,karaeiken,hyoga defender,['youre entj thats even worse'],ENTJ
133,1124479975246028800,kimberove,kimber,['made aware he actually entj never said identical thats fraternal twin'],ENTJ
134,1396101937787977729,sha__omi,sha // Aasa‘s hiori,['bro idk entp entj person suit levitating light skin toneperson suit levitating light skin toneperson suit levitating light skin toneperson suit levitating light skin toneperson suit levitating light skin toneperson suit levitating light skin toneperson suit levitating light skin toneperson suit levitating light skin tone yeah'],ENTJ
135,1167825335532105729,MaddenCapello,🔞Madden Capello🔞 | Homunculus| En/Esp Vtuber,['add mbti put 4 character mbti im entj'],ENTJ
136,1496255769603366915,bymisty_,misty 🐓,['hayo im new 19 yo medstudent love immunology virgo virgo amp entj also like physic chem'],ENTJ
137,1253673304814088195,barababala,Bara,['entj estj grow wrinkle every second watching skzcode skztalker rolling floor laughing'],ENTJ
138,635324796,AlSamia0life,AlSamia♏,['take mbti perspective entj'],ENTJ
139,1398842905,elfluffo_,Gender Sentai Pronounger,['new drake sounding like he cry telling enbyshe got entj energyshe wont get rest met'],ENTJ
140,3306888346,seer5th,rushing down the path of evil!,['new drake sounding like he cry telling enbyshe got entj energyshe wont get rest met'],ENTJ
141,1275087944,ENTJ_w_j,햅삐,['ultrasound'],ENTJ
142,1081367744904351744,pr0kage,Los Feratu,['new drake sounding like he cry telling enbyshe got entj energyshe wont get rest met'],ENTJ
143,1275087944,ENTJ_w_j,햅삐,['qrt blue art blue heartblue heart'],ENTJ
144,1177389519546572800,Lordothekevinz,Cabussy(Catboy Pussy),['new drake sounding like he cry telling enbyshe got entj energyshe wont get rest met'],ENTJ
145,1539415416375762946,T0JIDDIES,dua,['theyre typed entjs personality database funny'],ENTJ
146,1040964891903844352,TterThe,Null 🖤,['intj 3rd rarest type infj 1st entj 2nd really special'],ENTJ
147,1630510839483736064,ayeowg,aria,['percy entp omg rolling floor laughing actually type based cognitive function taking test'],ENTJ
148,1602737015287578625,snfspo,sienna ❥,['damn wish entj arent yall like future ceo'],ENTJ
149,1567320029057921025,im_mrie,rie's studying 🦭 d-19 upcat,['wait think identify entj'],ENTJ
150,762201631307988992,soviethoneytrap,*⋆ 🎀 евелина 🎀 ⋆*,['thats bad actually per socionics dual theory compatible two intuitive'],ENTJ
151,1253285245681496064,BlaxX_1110,🚫,['mbti doodlessparkles'],ENTJ
152,1251899141921345537,jinssugababy,lexi⁷ | nba ambassador,['yea entj like idk doesnt resonate anymore really lol'],ENTJ
153,1237086360378408960,namkootae,steph⁷ | yoongi brain rot,['entj yeaaars like couple month ago got intj def feel introverted older get'],ENTJ
154,714702262153703424,dayanno96,Just Silva,['4 character type entj'],ENTJ
155,1596817714185633792,Hi__Hani,Umm-e-Hani,['im entj judge people upsidedown face'],ENTJ
156,1499110561816006658,DocWalties,You may call me Dee.,['asked myersbriggs going respond cant find tweet im entj'],ENTJ
157,1570389816176525315,LEVlCORE,ti☁️,['omg fr thats cooll give entj vibe'],ENTJ
158,1391617884,beraknagaaa,Berak.naga,['n also 16personalities website im entj'],ENTJ
159,1391617884,beraknagaaa,Berak.naga,['bondee personality im entj'],ENTJ
160,971207903645335553,WaveeRuner,Yey,['add mbti put 4 character type entj new moon face'],ENTJ
161,1484985481297338373,btwitsmir,Mir,['add mbti put 4 character type entj'],ENTJ
162,1373780651703406593,AbrakkumV,Abrakkum,['add ur mbti put 4 character type entj'],ENTJ
163,793854907694612480,AntonioBVides,tonio 🦁,['add mbti four character type entj purple heartnecktie'],ENTJ
164,1574704818697953281,alehzbloo,Ale,['hayo im new 19 yo medstudent love immunology virgo virgo amp entj also like physic chem'],ENTJ
165,126071515,DeborahENTJ,Deborah 💔,['borderline luddite love entj would make nut'],ENTJ
166,1416790910436663298,kqteharker,zara,['well entp tbh rmb twice got entj im like mane mustve'],ENTJ
167,1416790910436663298,kqteharker,zara,['oh god getting entpentj always like endless circle hell skull'],ENTJ
168,1553526277633904640,shibainuweb3,nori,['artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy'],ENTJ
169,19078099,typud,ᡶꪗᩏꪊᦔ,['successively always get entj really like'],ENTJ
170,276555350,dalydes,mind that magnifies the smallest matter,['entj opportunist instead taking test youll give ted talk explaining test bullshit'],ENTJ
171,1327799440124432385,kkyudobbi,쏨쏨.,['doyoung amp jihoons reply weverse bust silhouette lately entjs comedy style bit similar isnt ㅋㅋ jihoons joke sim'],ENTJ
172,2449645020,_darinii,darini,['doyoung amp jihoons reply weverse bust silhouette lately entjs comedy style bit similar isnt ㅋㅋ jihoons joke sim'],ENTJ
173,1498707518142435329,9SNKAMI,KΛMI,['add mbti put 4 character type entj'],ENTJ
174,22107517,jayohday,Janelle O’Dea,['entj opportunist instead taking test youll give ted talk explaining test bullshit'],ENTJ
175,30109507,mcsweeneys,Timothy McSweeney,['entj opportunist instead taking test youll give ted talk explaining test bullshit'],ENTJ
176,1441489853221249031,enhihi7,베야,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
177,1262518258130989057,starrynini_,rena🔅,['add mbti four character type entj'],ENTJ
178,1161365451848474624,SoSyncd,So Syncd,['intj entj istjs estj vibe follow see blue heart download connect match'],ENTJ
179,1403289952331264000,thvstrwbiy,𝓎ℯ𝓁 ⁷ || 🌑 buyers qt 🥺,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
180,1403036068430106633,lessoscane,𝐊𝐚𝐳 // 𝐂𝐡𝐚𝐫 & 𝐀𝐧𝐠𝐢𝐞 𝐬𝐭𝐞𝐩 𝐨𝐧 𝐦𝐞,['charlize entj automatically mean solo ass'],ENTJ
181,1268178271822204929,sierrapnx,shyx ♑,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
182,1009798398,That_Heda_Life,Teea,['also known commander haha 2 u entj female gotta stick together'],ENTJ
183,1391207840707010567,creamkyuu,gela,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
184,1071990951709564928,Snowydobby,snow°,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
185,1487790035336269826,trsmyhome,rhea,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
186,1441655998087766018,bearywoo,ًica,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart blue book'],ENTJ
187,1463476559101243398,imnotteume,ًlilac,['dear lord get heaven pls let bring medal left speech bubble still love im longer smart'],ENTJ
188,1392073366790623236,Stanisl86863011,Stanislav Andreev,['artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy'],ENTJ
189,1448964910759567363,lovesphoon,shuby ୨୧˚ 🍒,['3 hello im elle would like moot ﾟ ﾟ 99 liner entj came back'],ENTJ
190,3041952565,Da_Flersh,Joram,['almost opposite lol im entj'],ENTJ
191,1212258673428353024,frcica1979,"frcica_フラシカ@NFT TwitFi phaver .lens(🌸, 🌿)",['artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy'],ENTJ
192,1591473620043419648,NetaBatman,ℕ𝕖𝕥𝕒 | Save Inside Job,['add mbti put 4 character type entj'],ENTJ
193,2290608798,SurendraJadon2,"Surendra Jadon(💙,🧡) 🌊📘",['artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy'],ENTJ
194,1567320029057921025,im_mrie,rie's studying 🦭 d-19 upcat,['another website say entj'],ENTJ
195,1302077280383098880,Sarahselim9795,𝑠𝑎𝑟𝑎ℎ★💋,['entp im entj'],ENTJ
196,1040038874007797760,PEpigone,Mikon,['hence believe miss entj though im willing surprised enfj'],ENTJ
197,1461673291593170950,HaboMulaney,Misskey💕🔑🇸🇴,['entj men much wit intellect cannot matched'],ENTJ
198,885107669496774657,pinkj4zz,ariel ✰,['yes definitely amp entj'],ENTJ
199,1338202222685900801,Daerin18,YGStan-지훈 누나 PCDonline,['doyoung amp jihoons reply weverse bust silhouette lately entjs comedy style bit similar isnt ㅋㅋ jihoons joke sim'],ENTJ
200,828819906,PanyeraClang,Clang,['result entj smiling faceloudly cry face'],ENTJ
201,1315182009677869056,ppuda_ENTJ,💎뿌다⛸️,['hannah ye prince rd 2 song purple rain album full moon facefull moon facefull moon face'],ENTJ
202,885107669496774657,pinkj4zz,ariel ✰,['looking weakness entj fed different kind selfawareness holy shit'],ENTJ
203,1317680388882354176,stardustanalyst,StardustNobody,['im weird im naturally intj make entj need'],ENTJ
204,1521074824851959811,sourlittlesong,🌌,['couldve sworn entj'],ENTJ
205,1443198606501154816,w4termelonsushi,Æɴɢᴇʟɪɴᴀ ♱ ɪɴ ᴛʜᴇ ᴅᴇᴀᴛʜ ᴏғ ʜᴇʀ ʀᴇᴘᴜᴛᴀᴛɪᴏɴ,['fact used intj im entj growth scared kid bitchy thought actually bitch pinched finger'],ENTJ
206,905058373904642048,fstvrgirl,39,['hold went intj entj month due college'],ENTJ
207,1492233739723751429,shijo_xie,Yeo ♡ IFB!,['doo 2lipstick hi yall im arinmerine im new im looking interactive moot 25o1o5'],ENTJ
208,982301848827654144,fandalita48,Rom∀nceEnjoyer48 🕎,['add ur mbti put 4 character type entj'],ENTJ
209,1486660944142897158,glorysoblessed,Glory 葉 🐵,['entj know kid place know soon grandma dare call kid ent'],ENTJ
210,1466260479752359938,jonghomallow,sushi,['looking interactive moot atiny insomnia deobi elring engene moa p1ecemore'],ENTJ
211,1315741376642834433,I_Am_GKennedy,Gregory Kennedy,['entj painful'],ENTJ
212,1485696751055081473,SssChanh,chanh ᶻ 𝗓 𐰁 stream nolza,['looking interactive moot atiny insomnia deobi elring engene moa p'],ENTJ
213,1486660944142897158,glorysoblessed,Glory 葉 🐵,['entj nah scary ofc lied heard mentor entj nah trust lied ofc'],ENTJ
214,1486660944142897158,glorysoblessed,Glory 葉 🐵,['entj done lot mentor guy doesnt gimme progress know saw fire inside'],ENTJ
215,271676493,IsobelCarr,Isobel Carr,['im entjthe commander supposedly rarest type extra rare among woman tha'],ENTJ
216,1631358181803806720,broccoriiino,haruto's bodyguard 🐥🌱,['isfj entj interaction skull'],ENTJ
217,1315741376642834433,I_Am_GKennedy,Gregory Kennedy,['entj surprise'],ENTJ
218,1363515153292132355,_yasehime,✞ 𝐡𝐢𝐦𝐞𝐤𝐨 ✞ 💉🏥,['yes need female entj friendslight skin tone'],ENTJ
219,1190712365911887876,Asia29674459,Asia Bella💚,['yepi tried test cause couldnt believe butis pretty correct im fully entj lol'],ENTJ
220,1616913117606445057,fuckZB1,ً kimmie,['taerae fucking entj fuck'],ENTJ
221,1303245706170433536,dabi_fuck,FlameDaddyDabi - Hanahaki Event,['entj got one memorized lol there lol ash ketchum nejire hadou naruto rapunzel'],ENTJ
222,1303245706170433536,dabi_fuck,FlameDaddyDabi - Hanahaki Event,['entj got one memorized lol there lol ash ketchum nejire hadou naruto ra'],ENTJ
223,1278388283647553538,Xnebriele,Novi.Suiswap 🔆,['artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy'],ENTJ
224,1320017388306386944,sunghanbni,ayarose ✿,['im gonna craft new personality im spin wheel entj'],ENTJ
225,1652819541662072832,intpisss,mint ☆｀,['hiii wanna b mutualss also ur first entj met twt im kinda afraid guy sorryfearful face'],ENTJ
226,1633863350651068417,wylanloml,cheese,['doesnt work like lin im entj'],ENTJ
227,3077877784,n0l100,n0,['thing worse entj another type obsessed wanting entj'],ENTJ
228,1143380141499801601,solana_811,𝕒𝕡𝕠𝕝𝕝𝕠’𝕤 𝕕𝕒𝕦𝕘𝕙𝕥𝕖𝕣 🌞,['ill go first day chart since sun 8h meyer briggs entj commander'],ENTJ
229,1562679217556692993,mviestars,kou,['people r saying entj'],ENTJ
230,1480561671915466752,MTeuji,시타_TeuPJH ✦,['doyoung amp jihoons reply weverse bust silhouette lately entjs comedy style bit similar isnt ㅋㅋ jihoons joke sim'],ENTJ
231,1262998333913575427,kdyflrts,lianne,['doyoung amp jihoons reply weverse bust silhouette lately entjs comedy style bit similar isnt ㅋㅋ jihoons joke sim'],ENTJ
